,順位2018,選手名2018,チーム2018,防御率2018,試合2018,勝利2018,敗北2018,セlブ2018,ホlルド2018,勝率2018,打者2018,投球回2018,被安打2018,被本塁打2018,与四球2018,与死球2018,奪三振2018,失点2018,自責点2018,WHIP2018,DIPS2018,順位2017,選手名2017,チーム2017,防御率2017,試合2017,勝利2017,敗北2017,セlブ2017,ホlルド2017,勝率2017,打者2017,投球回2017,被安打2017,被本塁打2017,与四球2017,与死球2017,奪三振2017,失点2017,自責点2017,WHIP2017,DIPS2017,順位2016,選手名2016,チーム2016,防御率2016,試合2016,勝利2016,敗北2016,セlブ2016,ホlルド2016,勝率2016,打者2016,投球回2016,被安打2016,被本塁打2016,与四球2016,与死球2016,奪三振2016,失点2016,自責点2016,WHIP2016,DIPS2016,順位2015,選手名2015,チーム2015,防御率2015,試合2015,勝利2015,敗北2015,セlブ2015,ホlルド2015,勝率2015,打者2015,投球回2015,被安打2015,被本塁打2015,与四球2015,与死球2015,奪三振2015,失点2015,自責点2015,WHIP2015,DIPS2015,順位2014,選手名2014,チーム2014,防御率2014,試合2014,勝利2014,敗北2014,セlブ2014,ホlルド2014,勝率2014,打者2014,投球回2014,被安打2014,被本塁打2014,与四球2014,与死球2014,奪三振2014,失点2014,自責点2014,WHIP2014,DIPS2014,順位2013,選手名2013,チーム2013,防御率2013,試合2013,勝利2013,敗北2013,セlブ2013,ホlルド2013,勝率2013,打者2013,投球回2013,被安打2013,被本塁打2013,与四球2013,与死球2013,奪三振2013,失点2013,自責点2013,WHIP2013,DIPS2013,順位2012,選手名2012,チーム2012,防御率2012,試合2012,勝利2012,敗北2012,セlブ2012,ホlルド2012,勝率2012,打者2012,投球回2012,被安打2012,被本塁打2012,与四球2012,与死球2012,奪三振2012,失点2012,自責点2012,WHIP2012,DIPS2012,順位2011,選手名2011,チーム2011,防御率2011,試合2011,勝利2011,敗北2011,セlブ2011,ホlルド2011,勝率2011,打者2011,投球回2011,被安打2011,被本塁打2011,与四球2011,与死球2011,奪三振2011,失点2011,自責点2011,WHIP2011,DIPS2011,順位2010,選手名2010,チーム2010,防御率2010,試合2010,勝利2010,敗北2010,セlブ2010,ホlルド2010,勝率2010,打者2010,投球回2010,被安打2010,被本塁打2010,与四球2010,与死球2010,奪三振2010,失点2010,自責点2010,WHIP2010,DIPS2010,順位2009,選手名2009,チーム2009,防御率2009,試合2009,勝利2009,敗北2009,セlブ2009,ホlルド2009,勝率2009,打者2009,投球回2009,被安打2009,被本塁打2009,与四球2009,与死球2009,奪三振2009,失点2009,自責点2009,WHIP2009,DIPS2009,登録名
761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,林　昌範,DeNA,7.23,24.0,1.0,1.0,0.0,4.0,0.5,89.0,18.2,26.0,1.0,6.0,0.0,10.0,15.0,15.0,1.71,3.55,83.0,林　昌範,DeNA,3.15,56.0,2.0,2.0,1.0,15.0,0.5,175.0,40.0,45.0,4.0,14.0,0.0,34.0,17.0,14.0,1.48,3.62,87.0,林　昌範,DeNA,3.00,14.0,0.0,0.0,0.0,2.0,0.0,48.0,12.0,9.0,1.0,4.0,2.0,8.0,4.0,4.0,1.08,4.12,65.0,林　昌範,DeNA,1.91,32.0,0.0,0.0,0.0,4.0,0.0,132.0,33.0,26.0,2.0,12.0,0.0,26.0,7.0,7.0,1.15,3.33,280.0,林　昌範,日本ハム,13.5,5.0,0.0,0.0,0.0,2.0,0.0,22.0,4.0,10.0,0.0,3.0,0.0,2.0,6.0,6.0,3.25,4.37,52.0,林　昌範,日本ハム,2.64,36.0,2.0,2.0,0.0,14.0,0.5,123.0,30.2,20.0,3.0,9.0,0.0,25.0,12.0,9.0,0.95,3.54,88.0,林　昌範,日本ハム,3.33,46.0,3.0,2.0,0.0,9.0,0.6,197.0,46.0,35.0,3.0,25.0,3.0,42.0,17.0,17.0,1.30,3.77,林　昌範
762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,トーマス,日本ハム,8.71,3.0,0.0,2.0,0.0,0.0,0.0,53.0,10.1,13.0,0.0,9.0,1.0,6.0,14.0,10.0,2.13,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,トーマス
763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,伊藤　拓郎,DeNA,0.00,2.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.50,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊藤　拓郎
764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,山本　一徳,ロッテ,2.87,14.0,1.0,0.0,0.0,0.0,1.0,67.0,15.2,14.0,2.0,5.0,1.0,12.0,5.0,5.0,1.21,4.4,205.0,山本　一徳,日本ハム,5.40,6.0,0.0,0.0,0.0,0.0,0.0,44.0,10.0,8.0,1.0,8.0,0.0,9.0,6.0,6.0,1.60,4.72,254.0,山本　一徳,日本ハム,7.71,3.0,0.0,0.0,0.0,0.0,0.0,10.0,2.1,2.0,1.0,1.0,0.0,3.0,2.0,2.0,1.29,7.41,山本　一徳
765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0,大沼　幸二,横浜,8.49,14.0,0.0,0.0,0.0,1.0,0.0,59.0,11.2,13.0,3.0,10.0,0.0,9.0,13.0,11.0,1.97,7.23,265.0,大沼　幸二,西武,7.71,16.0,2.0,1.0,0.0,0.0,0.667,108.0,23.1,30.0,2.0,10.0,1.0,15.0,20.0,20.0,1.71,4.36,74.0,大沼　幸二,西武,3.14,54.0,4.0,7.0,1.0,15.0,0.364,284.0,66.0,59.0,6.0,30.0,4.0,45.0,26.0,23.0,1.35,4.26,大沼　幸二
766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,建山　義紀,阪神,3.68,8.0,0.0,0.0,0.0,0.0,0.0,31.0,7.1,9.0,0.0,1.0,1.0,3.0,3.0,3.0,1.36,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,建山　義紀,日本ハム,1.80,58.0,1.0,2.0,4.0,25.0,0.33299999999999996,218.0,55.0,43.0,3.0,11.0,2.0,59.0,11.0,11.0,0.98,2.39,121.0,建山　義紀,日本ハム,3.78,46.0,5.0,7.0,0.0,19.0,0.41700000000000004,209.0,47.2,53.0,3.0,15.0,1.0,43.0,24.0,20.0,1.43,3.02,建山　義紀
767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,岡本　直也,ヤクルト,27.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,岡本　直也
768,125.0,宮台　康平,日本ハム,3.86,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.2,4.0,0.0,4.0,2.0,3.0,2.0,2.0,1.71,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮台　康平
769,,,,,,,,,,,,,,,,,,,,,,125.0,土肥　寛昌,ヤクルト,3.60,4.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,5.0,1.0,2.0,0.0,6.0,2.0,2.0,1.40,4.52,284.0,土肥　寛昌,ヤクルト,8.44,4.0,0.0,0.0,0.0,0.0,0.0,28.0,5.1,8.0,0.0,4.0,1.0,5.0,5.0,5.0,2.25,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,土肥　寛昌
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0,川崎　雄介,阪神,7.71,6.0,0.0,0.0,0.0,0.0,0.0,22.0,4.2,5.0,1.0,3.0,0.0,3.0,4.0,4.0,1.71,6.55,243.0,川崎　雄介,阪神,6.75,22.0,0.0,1.0,0.0,3.0,0.0,64.0,13.1,23.0,1.0,4.0,0.0,14.0,10.0,10.0,2.03,2.67,176.0,川崎　雄介,ロッテ,4.74,45.0,1.0,1.0,0.0,9.0,0.5,195.0,43.2,50.0,5.0,18.0,3.0,24.0,23.0,23.0,1.56,4.61,川崎　雄介
771,9.0,宮西　尚生,日本ハム,1.41,47.0,4.0,1.0,0.0,32.0,0.8,155.0,38.1,23.0,1.0,15.0,4.0,35.0,8.0,6.0,0.99,2.96,107.0,宮西　尚生,日本ハム,3.32,51.0,4.0,5.0,0.0,25.0,0.444,164.0,40.2,34.0,3.0,12.0,0.0,24.0,19.0,15.0,1.13,3.78,26.0,宮西　尚生,日本ハム,1.52,58.0,3.0,1.0,2.0,39.0,0.75,190.0,47.1,28.0,0.0,22.0,5.0,36.0,11.0,8.0,1.06,3.25,73.0,宮西　尚生,日本ハム,2.70,50.0,3.0,3.0,0.0,25.0,0.5,163.0,40.0,29.0,4.0,11.0,1.0,30.0,19.0,12.0,1.00,3.75,38.0,宮西　尚生,日本ハム,2.16,62.0,1.0,5.0,0.0,41.0,0.16699999999999998,218.0,50.0,47.0,2.0,23.0,4.0,46.0,14.0,12.0,1.40,3.18,22.0,宮西　尚生,日本ハム,1.74,57.0,3.0,1.0,0.0,30.0,0.75,197.0,46.2,40.0,1.0,16.0,2.0,39.0,12.0,9.0,1.20,2.69,79.0,宮西　尚生,日本ハム,2.25,66.0,2.0,2.0,0.0,39.0,0.5,244.0,60.0,51.0,4.0,14.0,4.0,56.0,18.0,15.0,1.08,2.97,76.0,宮西　尚生,日本ハム,2.21,61.0,1.0,2.0,0.0,14.0,0.33299999999999996,218.0,53.0,38.0,3.0,14.0,8.0,56.0,15.0,13.0,0.98,2.87,22.0,宮西　尚生,日本ハム,1.70,61.0,2.0,1.0,1.0,23.0,0.667,181.0,47.2,29.0,1.0,9.0,4.0,49.0,9.0,9.0,0.80,2.15,59.0,宮西　尚生,日本ハム,2.89,58.0,7.0,2.0,0.0,13.0,0.778,189.0,46.2,39.0,6.0,15.0,1.0,55.0,15.0,15.0,1.16,3.27,宮西　尚生
772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,清水　直行,横浜,4.62,7.0,2.0,4.0,0.0,0.0,0.33299999999999996,172.0,37.0,47.0,4.0,14.0,1.0,20.0,23.0,19.0,1.65,4.66,205.0,清水　直行,横浜,5.40,26.0,10.0,11.0,0.0,0.0,0.47600000000000003,699.0,155.0,203.0,26.0,39.0,8.0,105.0,98.0,93.0,1.56,4.84,157.0,清水　直行,ロッテ,4.42,23.0,6.0,7.0,0.0,0.0,0.462,638.0,144.2,177.0,14.0,42.0,1.0,88.0,75.0,71.0,1.51,4.05,清水　直行
773,306.0,山本　翔也,阪神,15.00,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,4.0,2.0,4.0,0.0,1.0,5.0,5.0,2.67,15.12,255.0,山本　翔也,阪神,5.87,6.0,0.0,0.0,0.0,0.0,0.0,38.0,7.2,10.0,1.0,3.0,0.0,3.0,6.0,5.0,1.70,5.21,228.0,山本　翔也,阪神,5.4,6.0,0.0,0.0,0.0,0.0,0.0,14.0,3.1,3.0,0.0,1.0,0.0,1.0,2.0,2.0,1.2,3.42,197.0,山本　翔也,阪神,4.22,7.0,1.0,0.0,0.0,0.0,1.0,46.0,10.2,11.0,0.0,3.0,0.0,10.0,5.0,5.0,1.31,2.09,293.0,山本　翔也,阪神,9.00,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.00,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山本　翔也
774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,坂寄　晴一,オリックス,27.00,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,2.0,0.0,1.0,0.0,1.0,2.0,2.0,4.50,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,坂寄　晴一
775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,土屋　朋弘,楽天,5.68,5.0,0.0,0.0,0.0,0.0,0.0,28.0,6.1,9.0,3.0,0.0,0.0,6.0,4.0,4.0,1.42,7.38,24.0,土屋　朋弘,楽天,1.04,8.0,1.0,0.0,0.0,0.0,1.0,31.0,8.2,5.0,0.0,3.0,0.0,2.0,1.0,1.0,0.92,3.70,235.0,土屋　朋弘,楽天,5.25,6.0,0.0,0.0,0.0,0.0,0.0,52.0,12.0,10.0,1.0,7.0,1.0,7.0,7.0,7.0,1.42,5.04,1.0,土屋　朋弘,楽天,0.00,3.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00,2.45,,,,,,,,,,,,,,,,,,,,,,土屋　朋弘
776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,モリーヨ,楽天,2.70,7.0,0.0,0.0,0.0,0.0,0.0,28.0,6.2,3.0,0.0,5.0,0.0,9.0,2.0,2.0,1.20,2.67,,,,,,,,,,,,,,,,,,,,,,モリーヨ
777,,,,,,,,,,,,,,,,,,,,,,249.0,八木　智哉,中日,5.73,3.0,1.0,0.0,0.0,0.0,1.0,49.0,11.0,11.0,2.0,5.0,1.0,6.0,7.0,7.0,1.45,6.03,23.0,八木　智哉,中日,1.5,1.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.83,5.62,179.0,八木　智哉,中日,3.92,14.0,4.0,6.0,0.0,0.0,0.4,257.0,59.2,63.0,10.0,22.0,2.0,45.0,30.0,26.0,1.42,5.00,279.0,八木　智哉,オリックス,7.36,3.0,0.0,0.0,0.0,0.0,0.0,18.0,3.2,6.0,0.0,1.0,0.0,2.0,3.0,3.0,1.91,2.85,288.0,八木　智哉,オリックス,8.18,3.0,0.0,2.0,0.0,0.0,0.0,51.0,11.0,15.0,3.0,4.0,0.0,8.0,11.0,10.0,1.73,6.30,167.0,八木　智哉,日本ハム,3.38,13.0,6.0,3.0,0.0,0.0,0.667,285.0,66.2,67.0,4.0,16.0,6.0,37.0,27.0,25.0,1.25,3.74,198.0,八木　智哉,日本ハム,4.2,3.0,1.0,1.0,0.0,0.0,0.5,68.0,15.0,17.0,0.0,4.0,2.0,4.0,7.0,7.0,1.4,3.79,248.0,八木　智哉,日本ハム,6.92,9.0,1.0,4.0,0.0,0.0,0.2,182.0,39.0,47.0,10.0,18.0,4.0,27.0,31.0,30.0,1.67,6.76,58.0,八木　智哉,日本ハム,2.88,20.0,9.0,3.0,0.0,0.0,0.75,501.0,122.0,115.0,16.0,40.0,5.0,76.0,41.0,39.0,1.27,4.66,八木　智哉
778,194.0,高野　圭佑,ロッテ,4.76,6.0,1.0,0.0,0.0,0.0,1.0,22.0,5.2,7.0,0.0,1.0,0.0,3.0,3.0,3.0,1.41,2.59,303.0,高野　圭佑,ロッテ,11.81,8.0,0.0,0.0,0.0,0.0,0.0,60.0,10.2,18.0,1.0,7.0,2.0,7.0,16.0,14.0,2.34,5.56,239.0,高野　圭佑,ロッテ,5.87,14.0,1.0,0.0,0.0,2.0,1.0,75.0,15.1,15.0,1.0,15.0,0.0,7.0,10.0,10.0,1.96,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高野　圭佑
779,35.0,ヒース,西武,2.35,33.0,3.0,1.0,8.0,9.0,0.75,120.0,30.2,19.0,3.0,6.0,3.0,43.0,8.0,8.0,0.82,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,ヒース,広島,2.36,43.0,3.0,6.0,4.0,10.0,0.33299999999999996,205.0,49.2,43.0,3.0,19.0,0.0,59.0,14.0,13.0,1.25,2.62,48.0,ヒース,広島,2.38,7.0,3.0,0.0,0.0,0.0,1.0,171.0,41.2,29.0,3.0,20.0,0.0,35.0,11.0,11.0,1.18,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ヒース
780,232.0,武隈　祥太,西武,5.81,32.0,1.0,2.0,0.0,8.0,0.33299999999999996,121.0,26.1,30.0,4.0,15.0,3.0,19.0,18.0,17.0,1.71,5.59,95.0,武隈　祥太,西武,3.14,58.0,5.0,2.0,0.0,13.0,0.7140000000000001,234.0,57.1,47.0,3.0,16.0,3.0,36.0,21.0,20.0,1.10,3.54,136.0,武隈　祥太,西武,3.54,64.0,5.0,3.0,0.0,14.0,0.625,261.0,61.0,58.0,5.0,20.0,1.0,53.0,24.0,24.0,1.28,3.48,81.0,武隈　祥太,西武,2.83,67.0,6.0,1.0,1.0,11.0,0.857,255.0,57.1,55.0,1.0,36.0,1.0,36.0,18.0,18.0,1.59,3.92,131.0,武隈　祥太,西武,3.70,47.0,0.0,1.0,0.0,8.0,0.0,206.0,48.2,39.0,2.0,22.0,2.0,33.0,20.0,20.0,1.25,3.72,109.0,武隈　祥太,西武,3.29,9.0,1.0,1.0,0.0,1.0,0.5,54.0,13.2,10.0,3.0,6.0,0.0,4.0,5.0,5.0,1.17,6.71,227.0,武隈　祥太,西武,4.83,14.0,1.0,2.0,0.0,2.0,0.33299999999999996,145.0,31.2,34.0,2.0,12.0,4.0,17.0,21.0,17.0,1.45,4.29,1.0,武隈　祥太,西武,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2.12,33.0,武隈　祥太,西武,2.20,9.0,1.0,0.0,0.0,0.0,1.0,73.0,16.1,13.0,0.0,11.0,0.0,15.0,4.0,4.0,1.47,3.30,249.0,武隈　祥太,西武,7.36,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.2,4.0,0.0,2.0,0.0,3.0,3.0,3.0,1.64,3.12,武隈　祥太
781,182.0,澤村　拓一,巨人,4.56,48.0,1.0,6.0,0.0,24.0,0.14300000000000002,233.0,51.1,54.0,3.0,26.0,3.0,54.0,28.0,26.0,1.56,3.30,,,,,,,,,,,,,,,,,,,,,,76.0,澤村　拓一,巨人,2.66,63.0,6.0,4.0,37.0,4.0,0.6,271.0,64.1,60.0,5.0,22.0,1.0,55.0,20.0,19.0,1.27,3.49,25.0,澤村　拓一,巨人,1.32,60.0,7.0,3.0,36.0,3.0,0.7,282.0,68.1,58.0,4.0,21.0,3.0,60.0,12.0,10.0,1.16,3.18,132.0,澤村　拓一,巨人,3.72,12.0,5.0,3.0,0.0,0.0,0.625,299.0,72.2,69.0,3.0,14.0,2.0,66.0,31.0,30.0,1.14,2.50,99.0,澤村　拓一,巨人,3.13,34.0,5.0,10.0,0.0,6.0,0.33299999999999996,654.0,158.1,138.0,18.0,43.0,5.0,148.0,58.0,55.0,1.14,3.64,127.0,澤村　拓一,巨人,2.86,27.0,10.0,10.0,0.0,0.0,0.5,716.0,169.2,172.0,12.0,54.0,4.0,138.0,56.0,54.0,1.33,3.44,64.0,澤村　拓一,巨人,2.03,29.0,11.0,11.0,0.0,0.0,0.5,786.0,200.0,149.0,14.0,45.0,5.0,174.0,53.0,45.0,0.97,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,澤村　拓一
782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,ロマン,ヤクルト,2.40,61.0,5.0,5.0,0.0,23.0,0.5,330.0,78.2,66.0,2.0,35.0,3.0,58.0,25.0,21.0,1.28,3.35,11.0,ロマン,ヤクルト,0.56,16.0,1.0,0.0,5.0,0.0,1.0,65.0,16.0,11.0,0.0,7.0,1.0,9.0,2.0,1.0,1.13,3.50,186.0,ロマン,ヤクルト,4.24,30.0,3.0,6.0,1.0,4.0,0.33299999999999996,290.0,63.2,68.0,4.0,27.0,7.0,44.0,35.0,30.0,1.49,4.06,140.0,ロマン,ヤクルト,3.04,26.0,9.0,11.0,0.0,0.0,0.45,703.0,165.2,152.0,8.0,69.0,6.0,96.0,59.0,56.0,1.33,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロマン
783,38.0,石川　直也,日本ハム,2.56,42.0,1.0,2.0,11.0,18.0,0.33299999999999996,164.0,38.2,35.0,2.0,15.0,0.0,42.0,13.0,11.0,1.29,2.71,184.0,石川　直也,日本ハム,4.35,37.0,0.0,1.0,0.0,7.0,0.0,228.0,49.2,53.0,8.0,28.0,0.0,51.0,24.0,24.0,1.63,4.73,1.0,石川　直也,日本ハム,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石川　直也
784,215.0,馬場　皐輔,阪神,5.19,2.0,0.0,1.0,0.0,0.0,0.0,41.0,8.2,12.0,2.0,4.0,1.0,7.0,5.0,5.0,1.85,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,馬場　皐輔
785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,小林　敦,ロッテ,5.8,9.0,1.0,5.0,0.0,0.0,0.16699999999999998,160.0,35.2,42.0,5.0,10.0,0.0,22.0,25.0,23.0,1.46,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小林　敦
786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,グラマン,西武,4.26,29.0,2.0,1.0,1.0,5.0,0.667,112.0,25.1,27.0,0.0,12.0,1.0,13.0,12.0,12.0,1.54,3.51,313.0,グラマン,西武,17.36,7.0,0.0,0.0,0.0,0.0,0.0,31.0,4.2,15.0,2.0,4.0,0.0,2.0,10.0,9.0,4.07,10.41,207.0,グラマン,西武,5.40,6.0,0.0,2.0,3.0,0.0,0.0,22.0,5.0,6.0,1.0,2.0,0.0,1.0,3.0,3.0,1.60,5.32,グラマン
787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,広池　浩司,広島,27.00,3.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.00,16.12,,,,,,,,,,,,,,,,,,,,,,広池　浩司
788,188.0,笠原　祥太郎,中日,4.65,16.0,3.0,3.0,0.0,0.0,0.5,352.0,79.1,79.0,10.0,35.0,5.0,68.0,42.0,41.0,1.44,4.52,95.0,笠原　祥太郎,中日,3.14,18.0,1.0,3.0,0.0,0.0,0.25,206.0,48.2,38.0,4.0,21.0,7.0,43.0,17.0,17.0,1.21,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,笠原　祥太郎
